∞Ì∞¥ID,≥Ø¬•,«‡µø
C_762,2020-02-02,A2
C_762,2020-02-04,A7
C_762,2020-02-05,A4
C_762,2020-02-10,A3
C_762,2020-03-24,A1
C_762,2020-04-01,A4
C_762,2020-04-18,A3
C_762,2020-04-27,A1
C_762,2020-05-10,A7
C_762,2020-05-11,A7
C_762,2020-05-17,A3
C_762,2020-06-07,A2
C_762,2020-06-10,A3
C_762,2020-06-21,A6
C_762,2020-06-21,¿Ã≈ª
C_763,2020-01-24,A1
C_763,2020-03-03,A5
C_763,2020-03-09,A6
C_763,2020-03-17,A7
C_763,2020-04-08,A2
C_763,2020-04-19,A2
C_763,2020-06-03,A7
C_763,2020-06-07,A2
C_763,2020-06-19,A5
C_763,2020-06-19,¿Ã≈ª
C_764,2020-01-28,A4
C_764,2020-01-29,A1
C_764,2020-02-11,A3
C_764,2020-02-17,A6
C_764,2020-02-25,A7
C_764,2020-02-27,A5
C_764,2020-03-01,A7
C_764,2020-03-03,A2
C_764,2020-03-05,A6
C_764,2020-03-30,A6
C_764,2020-05-15,A4
C_764,2020-05-19,A5
C_764,2020-05-20,A4
C_764,2020-05-21,A1
C_764,2020-06-17,A4
C_764,2020-06-23,A5
C_764,2020-06-23,¿Ã≈ª
C_765,2020-01-03,A7
C_765,2020-01-14,A6
C_765,2020-01-26,A5
C_765,2020-02-02,A7
C_765,2020-02-19,A4
C_765,2020-02-29,A4
C_765,2020-03-12,A4
C_765,2020-03-14,A5
C_765,2020-03-17,A1
C_765,2020-04-01,A7
C_765,2020-04-04,A2
C_765,2020-04-22,A6
C_765,2020-04-24,A7
C_765,2020-04-26,A6
C_765,2020-05-05,A7
C_765,2020-05-19,A4
C_765,2020-06-09,A4
C_765,2020-06-13,A1
C_765,2020-06-13,¿Ã≈ª
C_766,2020-01-31,A1
C_766,2020-02-04,A7
C_766,2020-02-11,A7
C_766,2020-02-16,A6
C_766,2020-02-27,A7
C_766,2020-04-20,A3
C_766,2020-05-18,A5
C_766,2020-05-23,A7
C_766,2020-05-31,A5
C_766,2020-05-31,¿Ã≈ª
C_767,2020-01-22,A2
C_767,2020-01-28,A6
C_767,2020-02-10,A7
C_767,2020-02-18,A6
C_767,2020-02-24,A6
C_767,2020-03-07,A4
C_767,2020-03-17,A4
C_767,2020-03-30,A3
C_767,2020-04-11,A1
C_767,2020-05-02,A6
C_767,2020-05-11,A4
C_767,2020-05-13,A6
C_767,2020-05-23,A4
C_767,2020-05-25,A3
C_767,2020-05-29,A7
C_767,2020-06-07,A2
C_767,2020-06-08,A2
C_767,2020-06-23,A6
C_767,2020-06-23,¿Ã≈ª
C_768,2020-01-02,A1
C_768,2020-01-04,A7
C_768,2020-01-09,A6
C_768,2020-02-27,A7
C_768,2020-03-19,A7
C_768,2020-04-09,A6
C_768,2020-04-15,A4
C_768,2020-04-24,A4
C_768,2020-05-24,A3
C_768,2020-06-07,A2
C_768,2020-06-11,A6
C_768,2020-06-13,A4
C_768,2020-06-24,A4
C_768,2020-06-24,¿Ã≈ª
C_769,2020-01-04,A2
C_769,2020-01-05,A2
C_769,2020-01-11,A1
C_769,2020-01-13,A4
C_769,2020-01-25,A3
C_769,2020-01-26,A4
C_769,2020-01-29,A1
C_769,2020-02-16,A3
C_769,2020-03-02,A5
C_769,2020-03-10,A3
C_769,2020-03-27,A2
C_769,2020-04-07,A6
C_769,2020-04-17,A7
C_769,2020-04-23,A6
C_769,2020-05-02,A6
C_769,2020-05-14,A6
C_769,2020-05-16,A4
C_769,2020-05-20,A3
C_769,2020-05-20,¿Ã≈ª
C_770,2020-01-09,A4
C_770,2020-01-17,A1
C_770,2020-02-06,A5
C_770,2020-02-11,A6
C_770,2020-02-15,A6
C_770,2020-02-19,A4
C_770,2020-04-05,A1
C_770,2020-04-07,A5
C_770,2020-04-11,A1
C_770,2020-04-17,A7
C_770,2020-04-28,A5
C_770,2020-05-15,A1
C_770,2020-05-22,A7
C_770,2020-06-04,A2
C_770,2020-06-04,¿Ã≈ª
C_771,2020-01-25,A1
C_771,2020-01-28,A3
C_771,2020-02-26,A1
C_771,2020-03-12,A7
C_771,2020-03-26,A6
C_771,2020-04-06,A4
C_771,2020-04-18,A5
C_771,2020-04-19,A7
C_771,2020-05-05,A7
C_771,2020-05-11,A4
C_771,2020-05-19,A4
C_771,2020-05-21,A6
C_771,2020-05-27,A7
C_771,2020-06-04,A4
C_771,2020-06-04,¿Ã≈ª
C_772,2020-01-30,A4
C_772,2020-02-07,A5
C_772,2020-02-08,A1
C_772,2020-02-22,A7
C_772,2020-03-15,A4
C_772,2020-04-11,A4
C_772,2020-04-13,A3
C_772,2020-04-21,A1
C_772,2020-05-05,A7
C_772,2020-05-05,¿Ã≈ª
C_773,2020-01-01,A5
C_773,2020-01-05,A7
C_773,2020-01-08,A7
C_773,2020-01-24,A7
C_773,2020-01-31,A2
C_773,2020-02-11,A2
C_773,2020-02-18,A4
C_773,2020-03-27,A3
C_773,2020-04-03,A4
C_773,2020-04-28,A3
C_773,2020-05-30,A5
C_773,2020-05-30,¿Ã≈ª
C_774,2020-01-18,A7
C_774,2020-01-29,A3
C_774,2020-02-22,A1
C_774,2020-03-26,A5
C_774,2020-04-07,A1
C_774,2020-04-14,A3
C_774,2020-04-16,A7
C_774,2020-04-17,A5
C_774,2020-04-29,A6
C_774,2020-05-07,A7
C_774,2020-05-17,A2
C_774,2020-05-28,A7
C_774,2020-05-28,¿Ã≈ª
C_775,2020-01-11,A1
C_775,2020-01-28,A3
C_775,2020-02-02,A6
C_775,2020-03-16,A1
C_775,2020-05-13,A4
C_775,2020-05-14,A3
C_775,2020-06-04,A3
C_775,2020-06-08,A7
C_775,2020-06-12,A4
C_775,2020-06-12,¿Ã≈ª
C_776,2020-01-01,A7
C_776,2020-01-10,A4
C_776,2020-01-21,A1
C_776,2020-03-03,A5
C_776,2020-03-07,A6
C_776,2020-04-09,A4
C_776,2020-04-17,A1
C_776,2020-06-03,A5
C_776,2020-06-12,A3
C_776,2020-06-12,¿Ã≈ª
C_777,2020-01-10,A7
C_777,2020-01-15,A6
C_777,2020-01-28,A6
C_777,2020-03-14,A7
C_777,2020-03-24,A4
C_777,2020-04-05,A1
C_777,2020-04-07,A4
C_777,2020-04-12,A2
C_777,2020-04-25,A6
C_777,2020-05-08,A4
C_777,2020-05-11,A1
C_777,2020-05-17,A3
C_777,2020-05-29,A4
C_777,2020-05-30,A4
C_777,2020-06-01,A3
C_777,2020-06-10,A1
C_777,2020-06-10,¿Ã≈ª
C_778,2020-01-23,A1
C_778,2020-02-20,A4
C_778,2020-02-24,A1
C_778,2020-02-29,A4
C_778,2020-03-03,A2
C_778,2020-03-25,A3
C_778,2020-04-04,A3
C_778,2020-04-08,A3
C_778,2020-05-22,A6
C_778,2020-05-24,A4
C_778,2020-05-30,A3
C_778,2020-06-08,A6
C_778,2020-06-23,A3
C_778,2020-06-23,¿Ã≈ª
C_779,2020-01-05,A3
C_779,2020-01-09,A2
C_779,2020-01-12,A7
C_779,2020-01-29,A7
C_779,2020-02-02,A7
C_779,2020-02-07,A6
C_779,2020-02-10,A4
C_779,2020-03-07,A3
C_779,2020-03-27,A1
C_779,2020-04-04,A4
C_779,2020-04-13,A5
C_779,2020-04-29,A6
C_779,2020-05-15,A5
C_779,2020-05-30,A3
C_779,2020-06-12,A5
C_779,2020-06-18,A7
C_779,2020-06-18,¿Ã≈ª
C_780,2020-01-05,A5
C_780,2020-01-07,A3
C_780,2020-01-08,A1
C_780,2020-01-17,A5
C_780,2020-01-21,A6
C_780,2020-02-27,A5
C_780,2020-03-01,A5
C_780,2020-03-22,A6
C_780,2020-04-09,A4
C_780,2020-04-13,A4
C_780,2020-05-01,A4
C_780,2020-05-10,A1
C_780,2020-05-31,A4
C_780,2020-06-01,A1
C_780,2020-06-09,A7
C_780,2020-06-13,A5
C_780,2020-06-19,A7
C_780,2020-06-19,¿Ã≈ª
C_781,2020-01-04,A3
C_781,2020-01-06,A4
C_781,2020-01-09,A6
C_781,2020-01-14,A6
C_781,2020-01-18,A4
C_781,2020-01-25,A3
C_781,2020-01-30,A7
C_781,2020-02-28,A7
C_781,2020-02-29,A7
C_781,2020-03-10,A6
C_781,2020-04-08,A6
C_781,2020-04-23,A7
C_781,2020-04-24,A6
C_781,2020-04-28,A7
C_781,2020-05-16,A7
C_781,2020-06-08,A5
C_781,2020-06-13,A3
C_781,2020-06-14,A2
C_781,2020-06-14,¿Ã≈ª
C_782,2020-01-16,A6
C_782,2020-01-18,A6
C_782,2020-01-25,A2
C_782,2020-01-27,A1
C_782,2020-02-26,A5
C_782,2020-03-03,A1
C_782,2020-04-13,A5
C_782,2020-05-04,A1
C_782,2020-05-10,A7
C_782,2020-05-18,A4
C_782,2020-05-20,A4
C_782,2020-05-26,A5
C_782,2020-06-02,A1
C_782,2020-06-18,A7
C_782,2020-06-18,¿Ã≈ª
C_783,2020-01-04,A3
C_783,2020-01-20,A2
C_783,2020-01-21,A3
C_783,2020-01-27,A2
C_783,2020-01-29,A2
C_783,2020-02-04,A7
C_783,2020-02-21,A6
C_783,2020-03-08,A4
C_783,2020-03-25,A3
C_783,2020-03-26,A5
C_783,2020-03-28,A3
C_783,2020-04-01,A4
C_783,2020-04-02,A1
C_783,2020-04-05,A5
C_783,2020-04-27,A6
C_783,2020-06-07,A4
C_783,2020-06-09,A1
C_783,2020-06-09,¿Ã≈ª
C_784,2020-02-18,A7
C_784,2020-03-05,A4
C_784,2020-03-07,A6
C_784,2020-03-08,A5
C_784,2020-03-10,A6
C_784,2020-03-20,A4
C_784,2020-03-24,A1
C_784,2020-04-08,A5
C_784,2020-04-13,A7
C_784,2020-04-27,A4
C_784,2020-05-11,A3
C_784,2020-05-12,A2
C_784,2020-05-21,A4
C_784,2020-05-24,A1
C_784,2020-06-06,A7
C_784,2020-06-07,A2
C_784,2020-06-07,¿Ã≈ª
C_785,2020-01-04,A3
C_785,2020-01-06,A7
C_785,2020-01-10,A5
C_785,2020-01-12,A3
C_785,2020-01-23,A2
C_785,2020-01-25,A7
C_785,2020-01-29,A3
C_785,2020-02-03,A4
C_785,2020-02-19,A3
C_785,2020-03-17,A7
C_785,2020-03-25,A2
C_785,2020-04-21,A1
C_785,2020-04-24,A7
C_785,2020-05-20,A2
C_785,2020-05-21,A6
C_785,2020-05-25,A4
C_785,2020-05-30,A3
C_785,2020-06-03,A7
C_785,2020-06-03,¿Ã≈ª
C_786,2020-01-06,A5
C_786,2020-02-12,A6
C_786,2020-02-27,A4
C_786,2020-03-09,A3
C_786,2020-03-12,A7
C_786,2020-03-13,A6
C_786,2020-03-15,A7
C_786,2020-04-15,A2
C_786,2020-04-22,A2
C_786,2020-06-22,A4
C_786,2020-06-22,¿Ã≈ª
C_787,2020-02-18,A5
C_787,2020-03-04,A1
C_787,2020-03-06,A7
C_787,2020-03-07,A5
C_787,2020-03-22,A7
C_787,2020-03-29,A6
C_787,2020-04-08,A7
C_787,2020-04-10,A6
C_787,2020-04-11,A4
C_787,2020-04-28,A3
C_787,2020-05-21,A3
C_787,2020-06-14,A6
C_787,2020-06-22,A4
C_787,2020-06-22,¿Ã≈ª
C_788,2020-01-06,A5
C_788,2020-01-31,A6
C_788,2020-02-03,A6
C_788,2020-03-03,A3
C_788,2020-03-04,A4
C_788,2020-03-06,A4
C_788,2020-03-22,A2
C_788,2020-03-24,A3
C_788,2020-04-02,A4
C_788,2020-04-07,A5
C_788,2020-04-10,A3
C_788,2020-04-13,A1
C_788,2020-04-23,A4
C_788,2020-05-01,A1
C_788,2020-05-04,A4
C_788,2020-05-18,A3
C_788,2020-05-18,¿Ã≈ª
C_789,2020-01-15,A2
C_789,2020-02-02,A5
C_789,2020-02-18,A3
C_789,2020-03-31,A2
C_789,2020-04-21,A3
C_789,2020-05-08,A5
C_789,2020-05-23,A6
C_789,2020-06-03,A4
C_789,2020-06-15,A1
C_789,2020-06-21,A5
C_789,2020-06-22,A7
C_789,2020-06-22,¿Ã≈ª
C_790,2020-01-29,A7
C_790,2020-02-17,A4
C_790,2020-03-13,A4
C_790,2020-03-19,A3
C_790,2020-03-22,A2
C_790,2020-04-14,A2
C_790,2020-05-13,A6
C_790,2020-05-16,A5
C_790,2020-05-20,A3
C_790,2020-06-02,A1
C_790,2020-06-02,¿Ã≈ª
C_791,2020-01-11,A6
C_791,2020-01-18,A4
C_791,2020-01-20,A4
C_791,2020-02-04,A1
C_791,2020-02-09,A6
C_791,2020-02-13,A4
C_791,2020-02-18,A3
C_791,2020-02-24,A5
C_791,2020-02-25,A1
C_791,2020-02-28,A7
C_791,2020-03-23,A4
C_791,2020-04-01,A3
C_791,2020-04-02,A6
C_791,2020-04-17,A4
C_791,2020-05-22,A3
C_791,2020-06-14,A7
C_791,2020-06-16,A2
C_791,2020-06-16,¿Ã≈ª
C_792,2020-01-15,A7
C_792,2020-01-16,A7
C_792,2020-01-21,A4
C_792,2020-02-12,A1
C_792,2020-02-19,A4
C_792,2020-03-16,A6
C_792,2020-03-27,A4
C_792,2020-04-29,A6
C_792,2020-06-03,A4
C_792,2020-06-06,A3
C_792,2020-06-19,A3
C_792,2020-06-21,A5
C_792,2020-06-21,¿Ã≈ª
C_793,2020-01-02,A5
C_793,2020-01-10,A7
C_793,2020-01-17,A7
C_793,2020-02-11,A5
C_793,2020-03-07,A6
C_793,2020-03-09,A4
C_793,2020-03-11,A3
C_793,2020-03-21,A7
C_793,2020-04-17,A7
C_793,2020-05-07,A6
C_793,2020-05-13,A7
C_793,2020-05-24,A2
C_793,2020-05-25,A6
C_793,2020-06-06,A4
C_793,2020-06-08,A1
C_793,2020-06-08,¿Ã≈ª
C_794,2020-01-07,A6
C_794,2020-01-10,A4
C_794,2020-02-18,A1
C_794,2020-03-11,A5
C_794,2020-03-15,A7
C_794,2020-03-27,A7
C_794,2020-04-12,A5
C_794,2020-05-11,A3
C_794,2020-05-19,A5
C_794,2020-05-22,A7
C_794,2020-05-23,A6
C_794,2020-05-26,A7
C_794,2020-06-05,A2
C_794,2020-06-08,A6
C_794,2020-06-09,A7
C_794,2020-06-09,¿Ã≈ª
C_795,2020-01-07,A7
C_795,2020-01-29,A7
C_795,2020-02-03,A6
C_795,2020-02-27,A7
C_795,2020-02-28,A4
C_795,2020-03-02,A6
C_795,2020-03-25,A4
C_795,2020-03-30,A6
C_795,2020-04-01,A4
C_795,2020-04-27,A5
C_795,2020-04-29,A7
C_795,2020-05-10,A5
C_795,2020-05-16,A1
C_795,2020-06-21,A5
C_795,2020-06-21,¿Ã≈ª
C_796,2020-01-10,A7
C_796,2020-02-08,A3
C_796,2020-02-10,A4
C_796,2020-03-07,A1
C_796,2020-03-16,A4
C_796,2020-04-04,A4
C_796,2020-04-08,A4
C_796,2020-04-14,A3
C_796,2020-04-21,A5
C_796,2020-04-23,A6
C_796,2020-04-30,A4
C_796,2020-05-10,A3
C_796,2020-05-11,A1
C_796,2020-05-19,A5
C_796,2020-06-11,A1
C_796,2020-06-11,¿Ã≈ª
C_797,2020-01-02,A5
C_797,2020-01-05,A6
C_797,2020-01-20,A4
C_797,2020-01-31,A1
C_797,2020-02-01,A5
C_797,2020-02-02,A1
C_797,2020-03-15,A2
C_797,2020-03-19,A5
C_797,2020-03-23,A3
C_797,2020-03-25,A2
C_797,2020-05-15,A7
C_797,2020-05-24,A4
C_797,2020-05-30,A6
C_797,2020-06-05,A7
C_797,2020-06-14,A5
C_797,2020-06-14,¿Ã≈ª
C_798,2020-01-17,A4
C_798,2020-02-05,A6
C_798,2020-02-20,A4
C_798,2020-03-09,A5
C_798,2020-03-15,A3
C_798,2020-03-18,A1
C_798,2020-03-25,A7
C_798,2020-03-29,A5
C_798,2020-03-31,A6
C_798,2020-04-11,A5
C_798,2020-04-22,A7
C_798,2020-04-23,A6
C_798,2020-05-16,A7
C_798,2020-05-18,A6
C_798,2020-05-19,A6
C_798,2020-05-25,A6
C_798,2020-06-15,A4
C_798,2020-06-19,A4
C_798,2020-06-19,¿Ã≈ª
C_799,2020-02-09,A6
C_799,2020-02-15,A4
C_799,2020-02-16,A1
C_799,2020-03-15,A4
C_799,2020-03-28,A4
C_799,2020-03-31,A3
C_799,2020-04-04,A3
C_799,2020-04-24,A2
C_799,2020-04-26,A2
C_799,2020-05-07,A7
C_799,2020-05-08,A2
C_799,2020-05-18,A6
C_799,2020-06-01,A7
C_799,2020-06-03,A6
C_799,2020-06-03,¿Ã≈ª
C_800,2020-02-18,A7
C_800,2020-03-07,A3
C_800,2020-03-12,A6
C_800,2020-03-19,A6
C_800,2020-03-29,A4
C_800,2020-04-20,A4
C_800,2020-04-24,A1
C_800,2020-05-14,A5
C_800,2020-06-04,A3
C_800,2020-06-11,A5
C_800,2020-06-27,A6
C_800,2020-06-27,¿Ã≈ª
C_801,2020-01-16,A2
C_801,2020-01-17,A7
C_801,2020-01-23,A4
C_801,2020-02-09,A3
C_801,2020-02-23,A4
C_801,2020-03-03,A3
C_801,2020-03-05,A7
C_801,2020-03-15,A5
C_801,2020-03-24,A3
C_801,2020-04-03,A2
C_801,2020-04-11,A2
C_801,2020-04-14,A5
C_801,2020-05-05,A1
C_801,2020-05-18,A3
C_801,2020-05-29,A5
C_801,2020-06-06,A3
C_801,2020-06-07,A5
C_801,2020-06-13,A7
C_801,2020-06-13,¿Ã≈ª
C_802,2020-01-04,A4
C_802,2020-01-16,A3
C_802,2020-01-18,A1
C_802,2020-02-02,A4
C_802,2020-02-19,A3
C_802,2020-02-25,A6
C_802,2020-02-28,A7
C_802,2020-03-24,A7
C_802,2020-03-28,A4
C_802,2020-04-13,A6
C_802,2020-05-10,A7
C_802,2020-06-10,A7
C_802,2020-06-10,¿Ã≈ª
C_803,2020-01-14,A1
C_803,2020-02-01,A7
C_803,2020-02-09,A7
C_803,2020-02-13,A4
C_803,2020-03-07,A1
C_803,2020-04-20,A4
C_803,2020-04-25,A3
C_803,2020-05-08,A7
C_803,2020-05-26,A7
C_803,2020-05-30,A7
C_803,2020-06-22,A5
C_803,2020-06-22,¿Ã≈ª
C_804,2020-01-06,A2
C_804,2020-01-08,A5
C_804,2020-01-22,A6
C_804,2020-02-25,A4
C_804,2020-03-09,A3
C_804,2020-03-16,A6
C_804,2020-04-15,A4
C_804,2020-04-22,A4
C_804,2020-05-07,A5
C_804,2020-05-15,A3
C_804,2020-05-18,A2
C_804,2020-05-21,A4
C_804,2020-06-15,A1
C_804,2020-06-20,A5
C_804,2020-06-20,¿Ã≈ª
C_805,2020-01-08,A6
C_805,2020-02-01,A4
C_805,2020-02-07,A1
C_805,2020-02-17,A7
C_805,2020-02-27,A7
C_805,2020-03-11,A4
C_805,2020-03-23,A4
C_805,2020-03-28,A5
C_805,2020-04-07,A1
C_805,2020-04-09,A7
C_805,2020-04-18,A4
C_805,2020-04-29,A3
C_805,2020-05-01,A2
C_805,2020-06-05,A7
C_805,2020-06-06,A7
C_805,2020-06-07,A4
C_805,2020-06-07,¿Ã≈ª
C_806,2020-01-06,A6
C_806,2020-01-18,A6
C_806,2020-01-21,A1
C_806,2020-01-30,A3
C_806,2020-02-05,A5
C_806,2020-02-10,A3
C_806,2020-02-13,A3
C_806,2020-02-27,A3
C_806,2020-03-15,A2
C_806,2020-03-18,A1
C_806,2020-03-25,A5
C_806,2020-04-01,A7
C_806,2020-04-08,A4
C_806,2020-04-19,A1
C_806,2020-05-06,A3
C_806,2020-05-28,A3
C_806,2020-06-07,A5
C_806,2020-06-25,A6
C_806,2020-06-25,¿Ã≈ª
C_807,2020-01-05,A3
C_807,2020-01-07,A2
C_807,2020-01-08,A2
C_807,2020-01-11,A7
C_807,2020-01-14,A7
C_807,2020-01-19,A6
C_807,2020-01-26,A4
C_807,2020-02-04,A1
C_807,2020-03-09,A5
C_807,2020-03-13,A6
C_807,2020-03-18,A7
C_807,2020-03-29,A5
C_807,2020-04-02,A6
C_807,2020-04-13,A7
C_807,2020-04-29,A4
C_807,2020-05-10,A3
C_807,2020-05-16,A2
C_807,2020-05-25,A6
C_807,2020-05-25,¿Ã≈ª
C_808,2020-01-08,A4
C_808,2020-01-25,A1
C_808,2020-01-30,A5
C_808,2020-02-07,A1
C_808,2020-03-04,A4
C_808,2020-03-10,A1
C_808,2020-03-15,A3
C_808,2020-03-31,A2
C_808,2020-04-23,A4
C_808,2020-04-24,A1
C_808,2020-04-29,A3
C_808,2020-04-30,A2
C_808,2020-05-09,A7
C_808,2020-05-09,¿Ã≈ª
C_809,2020-01-01,A1
C_809,2020-01-07,A5
C_809,2020-01-14,A3
C_809,2020-01-24,A7
C_809,2020-02-01,A7
C_809,2020-03-06,A6
C_809,2020-03-28,A5
C_809,2020-04-03,A6
C_809,2020-04-05,A4
C_809,2020-04-13,A3
C_809,2020-04-16,A2
C_809,2020-05-10,A7
C_809,2020-05-23,A7
C_809,2020-05-27,A4
C_809,2020-05-27,¿Ã≈ª
C_810,2020-01-22,A4
C_810,2020-02-03,A1
C_810,2020-02-08,A3
C_810,2020-02-27,A5
C_810,2020-03-05,A6
C_810,2020-03-12,A4
C_810,2020-03-14,A1
C_810,2020-04-24,A4
C_810,2020-04-27,A1
C_810,2020-04-27,¿Ã≈ª
C_811,2020-01-26,A5
C_811,2020-01-31,A1
C_811,2020-02-28,A3
C_811,2020-03-14,A7
C_811,2020-03-23,A4
C_811,2020-04-06,A5
C_811,2020-04-14,A1
C_811,2020-04-22,A4
C_811,2020-05-10,A5
C_811,2020-05-10,¿Ã≈ª
C_812,2020-01-08,A3
C_812,2020-01-11,A4
C_812,2020-01-22,A5
C_812,2020-01-24,A4
C_812,2020-03-12,A5
C_812,2020-04-07,A7
C_812,2020-04-27,A5
C_812,2020-05-11,A6
C_812,2020-05-22,A4
C_812,2020-06-23,A3
C_812,2020-06-25,A2
C_812,2020-06-25,¿Ã≈ª
C_813,2020-01-01,A1
C_813,2020-01-05,A7
C_813,2020-01-15,A4
C_813,2020-01-18,A4
C_813,2020-02-01,A4
C_813,2020-02-02,A3
C_813,2020-02-21,A2
C_813,2020-03-01,A5
C_813,2020-03-19,A1
C_813,2020-05-02,A5
C_813,2020-05-09,A1
C_813,2020-05-17,A4
C_813,2020-05-25,A3
C_813,2020-05-25,¿Ã≈ª
C_814,2020-02-09,A7
C_814,2020-02-24,A4
C_814,2020-02-26,A4
C_814,2020-02-27,A4
C_814,2020-03-03,A5
C_814,2020-03-08,A7
C_814,2020-03-14,A7
C_814,2020-03-17,A2
C_814,2020-03-23,A2
C_814,2020-03-24,A4
C_814,2020-03-31,A1
C_814,2020-04-03,A4
C_814,2020-04-05,A5
C_814,2020-04-09,A1
C_814,2020-04-13,A5
C_814,2020-04-15,A7
C_814,2020-04-24,A2
C_814,2020-04-24,¿Ã≈ª
C_815,2020-01-03,A5
C_815,2020-01-31,A3
C_815,2020-02-21,A6
C_815,2020-03-09,A7
C_815,2020-03-16,A4
C_815,2020-03-20,A1
C_815,2020-04-07,A3
C_815,2020-04-20,A2
C_815,2020-05-02,A3
C_815,2020-05-25,A7
C_815,2020-05-28,A2
C_815,2020-05-30,A1
C_815,2020-05-30,¿Ã≈ª
C_816,2020-01-04,A6
C_816,2020-02-12,A5
C_816,2020-03-04,A6
C_816,2020-03-22,A5
C_816,2020-03-23,A6
C_816,2020-03-30,A7
C_816,2020-04-04,A7
C_816,2020-04-07,A3
C_816,2020-04-13,A4
C_816,2020-05-14,A1
C_816,2020-05-18,A4
C_816,2020-05-18,¿Ã≈ª
C_817,2020-01-21,A6
C_817,2020-02-03,A4
C_817,2020-02-21,A4
C_817,2020-03-13,A4
C_817,2020-03-24,A3
C_817,2020-05-03,A2
C_817,2020-05-10,A7
C_817,2020-05-18,A6
C_817,2020-05-26,A6
C_817,2020-05-26,¿Ã≈ª
C_818,2020-01-01,A1
C_818,2020-01-09,A3
C_818,2020-01-11,A7
C_818,2020-01-13,A3
C_818,2020-02-25,A1
C_818,2020-03-05,A4
C_818,2020-04-18,A3
C_818,2020-04-24,A3
C_818,2020-05-19,A1
C_818,2020-05-21,A4
C_818,2020-06-16,A5
C_818,2020-06-16,¿Ã≈ª
C_819,2020-01-13,A1
C_819,2020-02-06,A4
C_819,2020-02-15,A1
C_819,2020-03-21,A4
C_819,2020-03-29,A3
C_819,2020-04-03,A4
C_819,2020-04-04,A5
C_819,2020-04-05,A3
C_819,2020-04-08,A4
C_819,2020-05-12,A1
C_819,2020-05-28,A3
C_819,2020-06-11,A2
C_819,2020-06-19,A7
C_819,2020-06-19,¿Ã≈ª
C_820,2020-01-20,A4
C_820,2020-01-25,A4
C_820,2020-02-16,A4
C_820,2020-02-19,A5
C_820,2020-02-21,A1
C_820,2020-02-23,A5
C_820,2020-03-09,A3
C_820,2020-03-15,A7
C_820,2020-03-19,A3
C_820,2020-03-24,A2
C_820,2020-04-08,A2
C_820,2020-04-20,A4
C_820,2020-05-08,A3
C_820,2020-05-12,A2
C_820,2020-05-22,A3
C_820,2020-06-03,A7
C_820,2020-06-10,A6
C_820,2020-06-10,¿Ã≈ª
C_821,2020-01-03,A3
C_821,2020-01-26,A4
C_821,2020-01-29,A5
C_821,2020-02-20,A1
C_821,2020-02-22,A3
C_821,2020-03-18,A7
C_821,2020-03-23,A4
C_821,2020-04-23,A5
C_821,2020-05-04,A1
C_821,2020-05-16,A7
C_821,2020-05-17,A5
C_821,2020-06-04,A1
C_821,2020-06-13,A7
C_821,2020-06-17,A7
C_821,2020-06-21,A6
C_821,2020-06-21,¿Ã≈ª
C_822,2020-01-17,A3
C_822,2020-02-22,A2
C_822,2020-03-16,A5
C_822,2020-03-28,A1
C_822,2020-03-31,A5
C_822,2020-04-06,A1
C_822,2020-04-08,A5
C_822,2020-04-17,A7
C_822,2020-04-18,A4
C_822,2020-04-24,A1
C_822,2020-05-14,A5
C_822,2020-05-16,A5
C_822,2020-05-27,A3
C_822,2020-05-28,A5
C_822,2020-06-05,A2
C_822,2020-06-08,A2
C_822,2020-06-15,A7
C_822,2020-06-25,A4
C_822,2020-06-25,¿Ã≈ª
C_823,2020-01-01,A3
C_823,2020-01-14,A7
C_823,2020-01-18,A4
C_823,2020-01-23,A4
C_823,2020-02-19,A4
C_823,2020-02-28,A1
C_823,2020-04-08,A7
C_823,2020-04-09,A7
C_823,2020-04-14,A7
C_823,2020-04-14,¿Ã≈ª
C_824,2020-01-17,A3
C_824,2020-01-18,A4
C_824,2020-01-26,A3
C_824,2020-02-09,A2
C_824,2020-02-14,A7
C_824,2020-04-26,A4
C_824,2020-05-08,A6
C_824,2020-05-27,A4
C_824,2020-06-15,A3
C_824,2020-06-19,A5
C_824,2020-06-22,A6
C_824,2020-06-22,¿Ã≈ª
C_825,2020-01-14,A5
C_825,2020-01-18,A7
C_825,2020-01-19,A2
C_825,2020-01-23,A3
C_825,2020-02-03,A5
C_825,2020-02-20,A1
C_825,2020-03-20,A5
C_825,2020-04-03,A7
C_825,2020-04-29,A4
C_825,2020-05-02,A5
C_825,2020-05-16,A6
C_825,2020-05-16,¿Ã≈ª
C_826,2020-01-15,A1
C_826,2020-01-18,A3
C_826,2020-01-25,A2
C_826,2020-02-13,A7
C_826,2020-02-21,A5
C_826,2020-03-22,A3
C_826,2020-03-28,A1
C_826,2020-04-04,A3
C_826,2020-04-05,A5
C_826,2020-04-07,A7
C_826,2020-04-09,A6
C_826,2020-05-08,A7
C_826,2020-05-09,A4
C_826,2020-05-09,¿Ã≈ª
C_827,2020-01-05,A2
C_827,2020-02-14,A2
C_827,2020-02-17,A7
C_827,2020-02-26,A4
C_827,2020-03-17,A3
C_827,2020-03-20,A2
C_827,2020-03-31,A7
C_827,2020-04-02,A7
C_827,2020-04-19,A2
C_827,2020-04-24,A5
C_827,2020-04-30,A1
C_827,2020-05-10,A3
C_827,2020-05-24,A4
