tags_No,imdb_movie_Id,user_Id,tag
3201,209144,567,dreamlike
3202,209144,567,cerebral
3203,808279,567,thought-provoking
3204,808279,567,intelligent
3205,246578,567,enigmatic
3206,338013,567,surreal
3207,338013,567,arthouse
3208,338013,567,atmospheric
3209,338013,567,quirky
3210,338013,567,philosophy
3211,338013,567,mind-bending
3212,338013,567,melancholy
3213,338013,567,lovely
3214,338013,567,intelligent
3215,338013,567,insightful
3216,338013,567,artistic
3217,338013,567,humane
3218,338013,567,feel-good
3219,338013,567,emotional
3220,338013,567,dreamlike
3221,338013,567,comedy
3222,338013,567,colourful
3223,338013,567,bittersweet
3224,338013,567,beautiful
3225,338013,567,happpiness
3226,95327,567,tear jerker
3227,95327,567,poignant
3228,95327,567,grim
3229,50083,567,claustrophobic
3230,118799,567,bittersweet
3231,118799,567,emotional
3232,118799,567,Heartwarming
3233,118799,567,poignant
3234,118799,567,sentimental
3235,118799,567,tear jerker
3236,50083,567,confrontational
3237,118799,567,tearjerking
3238,109830,567,touching
3239,109830,567,heartwarming
3240,109830,567,emotional
3241,109830,567,bittersweet
3242,74486,567,art house
3243,74486,567,Atmospheric
3244,74486,567,creepy
3245,97216,567,great cinematography
3246,74486,567,cryptic
3247,50083,567,earnest
3248,50083,567,great screenplay
3249,22100,567,oninous
3250,22100,567,mental illness
3251,22100,567,menacing
3252,22100,567,creepy
3253,22100,567,chilly
3254,22100,567,atmospheric
3255,50976,567,reflective
3256,50083,567,good dialogue
3257,50976,567,philosophical
3258,50976,567,cerebral
3259,50976,567,atmospheric
3260,119177,567,intelligent
3261,119177,567,thought-provoking
3262,50083,567,thought-provoking
3263,50083,567,Motivational
3264,50083,567,gritty
3265,50976,567,existentialism
3266,74486,567,dark
3267,74486,567,disturbing
3268,74486,567,dreamlike
3269,1375666,567,dreamlike
3270,1375666,567,cerebral
3271,272338,567,anger
3272,272338,567,awkward
3273,272338,567,bittersweet
3274,272338,567,hallucinatory
3275,272338,567,quirky
3276,1375666,567,philosophy
3277,272338,567,sad
3278,272338,567,symbolism
3279,272338,567,tense
3280,272338,567,unconventional
3281,272338,567,unique
3282,272338,567,wistful
3283,95327,567,beautiful
3284,95327,567,downbeat
3285,272338,567,surreal
3286,1375666,567,thought-provoking
3287,57012,567,black comedy
3288,57012,567,dark comedy
3289,74486,567,enigmatic
3290,74486,567,fucked up
3291,74486,567,gruesome
3292,74486,567,hallucinatory
3293,74486,567,Insane
3294,74486,567,paranoid
3295,74486,567,strange
3296,74486,567,surreal
3297,74486,567,weird
3298,111507,567,cynical
3299,217869,567,atmospheric
3300,217869,567,somber
3301,115734,567,quirky
3302,115734,567,off-beat comedy
3303,468569,567,gritty
3304,468569,567,dark
3305,57012,567,Quirky
3306,808279,567,dark humor
3307,808279,567,dark
3308,382932,567,inspirational
3309,4154756,567,Dark
3310,816692,567,visually appealing
3311,1663202,567,Visually Striking
3312,1663202,567,visually appealing
3313,1663202,567,cinematography
3314,4154756,567,Visually stunning
3315,4154756,567,emotional
3316,4154756,567,Visually appealing
3317,4154756,567,Sad
3318,109068,573,Comedy
3319,110066,573,Sinbad
3320,110066,573,bad
3321,106387,573,Not Seen
3322,315327,573,classic
3323,77869,573,classic
3324,227445,573,boring
3325,129290,573,bad
3326,108162,573,bad
3327,117107,573,bad
3328,317248,573,not seen
3329,120184,573,good
3330,435670,573,interesting
3331,435670,573,HORRIBLE ACTING
3332,405422,573,steve carell
3333,405422,573,hilarious
3334,115857,573,seen at the cinema
3335,405422,573,classic
3336,405422,573,BEST PICTURE
3337,287978,573,Ben Affleck
3338,287978,573,bad
3339,245844,573,remake
3340,187738,573,Great movie
3341,120744,573,seen more than once
3342,187738,573,Wesley Snipes
3343,58461,573,bad
3344,242423,573,bad
3345,46534,573,classic
3346,251075,573,Seann William Scott
3347,173840,573,sci-fi
3348,251075,573,really bad
3349,110912,599,comedy
3350,110912,599,black humour
3351,110912,599,classic movie
3352,110912,599,classic
3353,110912,599,characters
3354,110912,599,character development
3355,110912,599,casual violence
3356,110912,599,brutality
3357,110912,599,bruce willis
3358,110912,599,bloody
3359,110912,599,blood splatters
3360,110912,599,blood
3361,110912,599,coke
3362,62622,599,futuristic
3363,110912,599,Black comedy
3364,110912,599,conversation
3365,62622,599,future
3366,62622,599,Dull
3367,62622,599,cult film
3368,62622,599,confusing ending
3369,62622,599,computer
3370,110912,599,black humor
3371,62622,599,classic
3372,62622,599,atmospheric
3373,62622,599,artificial intelligence
3374,62622,599,Arthur C. Clarke
3375,62622,599,apes
3376,62622,599,aliens
3377,110912,599,big name actors
3378,62622,599,cinematography
3379,110912,599,cool
3380,110912,599,satire
3381,110912,599,crime
3382,137523,599,twist
3383,137523,599,thought-provoking
3384,137523,599,TERRORISM
3385,137523,599,surreal
3386,137523,599,stylized
3387,137523,599,societal criticism
3388,137523,599,twist ending
3389,137523,599,social commentary
3390,137523,599,satirical
3391,137523,599,quirky
3392,137523,599,psychology
3393,137523,599,psychological thriller
3394,110912,599,sarcasm
3395,137523,599,powerful ending
3396,137523,599,schizophrenia
3397,137523,599,violence
3398,137523,599,violent
3399,62622,599,imdb top 250
3400,110912,599,crime scene scrubbing
3401,110912,599,cult
3402,110912,599,cult classic
3403,110912,599,cult film
3404,110912,599,dance
3405,110912,599,dancing
3406,110912,599,dark
3407,110912,599,dark comedy
3408,110912,599,dark humor
3409,110912,599,dialogue
3410,110912,599,different
3411,110912,599,diner
3412,110912,599,disjointed timeline
3413,110912,599,disturbing
3414,110912,599,drama
3415,110912,599,cool style
3416,62622,599,masterpiece
3417,62622,599,Stanley Kubrick
3418,62622,599,music
3419,118715,599,John Goodman
3420,118715,599,Julianne Moore
3421,118715,599,kidnapping
3422,118715,599,marijuana
3423,118715,599,Nudity (Full Frontal)
3424,118715,599,off-beat comedy
3425,118715,599,Jeff Bridges
3426,118715,599,Philip Seymour Hoffman
3427,118715,599,ransom
3428,118715,599,rug
3429,118715,599,sarcasm
3430,118715,599,satirical
3431,118715,599,Steve Buscemi
3432,118715,599,violence
3433,118715,599,quirky
3434,118715,599,imdb top 250
3435,118715,599,Highly quotable
3436,118715,599,great soundtrack
3437,110912,599,1990s
3438,110912,599,achronological
3439,118715,599,black comedy
3440,118715,599,bowling
3441,118715,599,classic
3442,118715,599,coen brothers
3443,118715,599,comedy
3444,118715,599,crime
3445,118715,599,Cult classic
3446,118715,599,cult film
3447,118715,599,dark comedy
3448,118715,599,deadpan
3449,118715,599,drugs
3450,118715,599,funny
3451,118715,599,great dialogue
3452,110912,599,action
3453,62622,599,meditative
3454,110912,599,action packed
3455,110912,599,amazing
3456,62622,599,space travel
3457,62622,599,space
3458,62622,599,soundtrack
3459,62622,599,slow paced
3460,62622,599,slow
3461,62622,599,setting:space/space ship
3462,62622,599,spacecraft
3463,62622,599,sci-fi
3464,62622,599,revolutionary
3465,62622,599,relaxing
3466,62622,599,philosophical
3467,62622,599,overrated
3468,62622,599,Oscar (Best Effects - Visual Effects)
3469,62622,599,mystery
3470,62622,599,robots
3471,137523,599,postmodern
3472,62622,599,superb soundtrack
3473,62622,599,surreal
3474,110912,599,amazing dialogues
3475,110912,599,anthology
3476,110912,599,assassin
3477,110912,599,atmospheric
3478,110912,599,AWESOME
3479,110912,599,bad ass
3480,110912,599,bad language
3481,110912,599,bad-ass
3482,110912,599,bible
3483,110912,599,biblical references
3484,110912,599,big boys with guns
3485,62622,599,visually appealing
3486,62622,599,visual
3487,62622,599,tedious
3488,62622,599,technology
3489,110912,599,aggressive
3490,137523,599,philosophy
3491,137523,599,psychological
3492,137523,599,Palahnuik
3493,110912,599,r:strong language
3494,110912,599,r:sustained strong stylized violence
3495,110912,599,r:violence
3496,110912,599,random
3497,110912,599,rape
3498,110413,599,unique
3499,110413,599,touching
3500,110413,599,tense
3501,110912,599,r:strong bloody violence
3502,110413,599,sniper
3503,110413,599,police corruption
3504,110413,599,police
3505,110413,599,organized crime
3506,110413,599,Natalie Portman
3507,110413,599,Luc Besson
3508,110413,599,love story
3509,110413,599,loneliness
3510,110413,599,Lolita theme
3511,110413,599,quirky
3512,110912,599,r:some violence
3513,110912,599,r:graphic sexuality
3514,110912,599,r:disturbing violent images
3515,110912,599,nonlinear storyline
3516,110912,599,nonlinear timeline
3517,110912,599,notable soundtrack
3518,137523,599,philosophical
3519,110912,599,organised crime
3520,110912,599,organized crime
3521,110912,599,original
3522,110912,599,original plot
3523,110912,599,out of order
3524,110912,599,Palme d'Or
3525,110912,599,parody
3526,110912,599,philosophical
3527,110912,599,pop culture references
3528,110912,599,psychological
3529,110912,599,pulp
3530,110912,599,Quentin Tarantino
3531,110912,599,quirky
3532,110912,599,Quotable
3533,110912,599,r:disturbing violent content including rape
3534,110413,599,Jean Reno
3535,110413,599,imdb top 250
3536,110413,599,humorous
3537,110413,599,hitman
3538,110912,599,unusual
3539,110912,599,unpredictable
3540,110912,599,unique
3541,110912,599,Uma Thurman
3542,110912,599,twist ending
3543,110912,599,travolta
3544,110912,599,thriller
3545,110912,599,thought-provoking
3546,110912,599,Tarantino
3547,110912,599,suspense
3548,110912,599,stylized
3549,110912,599,stylish
3550,110912,599,storytelling
3551,110912,599,Steve Buscemi
3552,110912,599,splatter
3553,110912,599,soundtrack
3554,110912,599,sophisticated
3555,110912,599,smart writing
3556,110912,599,sexy
3557,110912,599,very funny
3558,110912,599,nonlinear narrative
3559,110912,599,violence
3560,110912,599,witty
3561,110413,599,hit men
3562,110413,599,Guns
3563,110413,599,great acting
3564,110413,599,Gary Oldman
3565,110413,599,friendship
3566,110413,599,French
3567,110413,599,drama
3568,110413,599,disturbing
3569,110413,599,crime
3570,110413,599,corruption
3571,110413,599,awkward romance
3572,110413,599,assassins
3573,110413,599,assassination
3574,110413,599,assassin
3575,110413,599,Action
3576,110912,599,retro
3577,110912,599,Roger Avary
3578,110912,599,royal with cheese
3579,110912,599,Samuel L. Jackson
3580,110912,599,violent
3581,110912,599,nonlinear
3582,110912,599,offensive
3583,110912,599,non-linear
3584,137523,599,Brad Pitt
3585,110912,599,drug overdose
3586,110912,599,drugs
3587,110912,599,drugs & music
3588,110912,599,ensemble cast
3589,110912,599,entertaining
3590,110912,599,entirely dialogue
3591,110912,599,episodic
3592,110912,599,exciting
3593,110912,599,fast paced
3594,110912,599,fast-paced
3595,110912,599,film noir
3596,110912,599,film-noir
3597,137523,599,based on a book
3598,137523,599,atmospheric
3599,137523,599,action
3600,110912,599,non-linear timeline
3601,110912,599,fun
3602,110912,599,funny
3603,137523,599,challenging
3604,110912,599,gangster
3605,137523,599,Chuck Palahniuk
3606,137523,599,clever
3607,137523,599,Nudity (Topless)
3608,137523,599,narrated
3609,137523,599,mindfuck
3610,137523,599,mind-blowing
3611,137523,599,mental illness
3612,137523,599,imdb top 250
3613,137523,599,imaginary friend
3614,137523,599,helena bonham carter
3615,137523,599,great acting
3616,137523,599,fighting
3617,137523,599,Edward Norton
3618,137523,599,double life
3619,137523,599,disturbing
3620,137523,599,David Fincher
3621,137523,599,dark comedy
3622,137523,599,dark
3623,137523,599,crime
3624,137523,599,consumerism
3625,137523,599,complicated
3626,137523,599,classic
3627,110912,599,gangsters
3628,110912,599,foul language
3629,110912,599,golden watch
3630,110912,599,genius
3631,110912,599,interwoven storylines
3632,110912,599,ironic
3633,110912,599,irony
3634,110912,599,John Travolta
3635,110912,599,killer-as-protagonist
3636,110912,599,los angeles
3637,110912,599,Mafia
3638,110912,599,masterpiece
3639,110912,599,meaningless violence
3640,110912,599,milkshake
3641,110912,599,mobster
3642,110912,599,mobsters
3643,110912,599,monologue
3644,110912,599,motherfucker
3645,110912,599,multiple stories
3646,110912,599,multiple storylines
3647,110912,599,neo-noir
3648,110912,599,noir
3649,110912,599,interesting
3650,110912,599,intense
3651,110912,599,intertwining storylines
3652,110912,599,intellectual
3653,110912,599,good dialogue
3654,110912,599,good music
3655,110912,599,gore
3656,110912,599,great acting
3657,110912,599,great dialogue
3658,110912,599,great soundtrack
3659,110912,599,gritty
3660,110912,599,intelligent
3661,110912,599,Harvey Keitel
3662,110912,599,heroin
3663,110912,599,guns
3664,110912,599,hit men
3665,110912,599,hitman
3666,110912,599,homosexuality
3667,110912,599,humour
3668,110912,599,iconic
3669,110912,599,imdb top 250
3670,110912,599,innovative
3671,110912,599,Highly quotable
3672,109836,600,gothic
3673,326977,606,for katie
3674,63611,606,austere
3675,172495,606,Romans
3676,117631,606,music
3677,57590,606,British
3678,86361,606,70mm
3679,84422,606,World War II
3680,104684,610,gun fu
3681,4425200,610,Heroic Bloodshed
3682,104684,610,heroic bloodshed
