imdb_movie_Id,title,genres
13392012,Demonic,"Drama, Horror, Sci-Fi           "
6977338,Good Boys,"Adventure, Comedy           "
4777008,Maleficent: Mistress of Evil,"Adventure, Family, Fantasy           "
13269536,Girl in the Basement,"Crime, Thriller           "
11032374,극장판 귀멸의 칼날: 무한열차편,"Animation, Action, Adventure           "
6111574,The Woman in the Window,"Crime, Drama, Mystery           "
3108894,The Tender Bar,Drama           
13087796,아임 유어 맨,"Comedy, Romance, Sci-Fi           "
4123430,Fantastic Beasts: The Crimes of Grindelwald,"Adventure, Family, Fantasy           "
8114980,Willy's Wonderland,"Action, Comedy, Horror           "
1879030,Q,"Drama, Romance           "
3104988,Crazy Rich Asians,"Comedy, Drama, Romance           "
9893250,I Care a Lot,"Comedy, Crime, Thriller           "
5867314,The Empty Man,"Horror, Mystery, Thriller           "
6475714,Monster Hunter,"Action, Adventure, Fantasy           "
385887,Motherless Brooklyn,"Crime, Drama, Mystery           "
6394270,Bombshell,"Biography, Drama           "
8106534,6 Underground,"Action, Thriller           "
9288692,Werewolves Within,"Comedy, Horror           "
2873282,Red Sparrow,"Action, Drama, Thriller           "
887261,Hellraiser,"Horror, Thriller           "
5442430,Life,"Horror, Sci-Fi, Thriller           "
13544716,나의 히어로 아카데미아 더 무비: 월드 히어로즈 미션,"Animation, Action, Adventure           "
1893273,The Last Letter from Your Lover,"Drama, Romance           "
10633456,미나리,Drama           
4566758,Mulan,"Action, Adventure, Drama           "
4682266,The New Mutants,"Action, Horror, Mystery           "
6139732,Aladdin,"Adventure, Comedy, Family           "
6806448,Fast & Furious Presents: Hobbs & Shaw,"Action, Adventure, Thriller           "
4361050,Ouija: Origin of Evil,"Drama, Horror, Mystery           "
448115,Shazam!,"Action, Adventure, Comedy           "
5719700,Home Again,"Comedy, Drama, Romance           "
10691162,Aftermath,"Drama, Horror, Mystery           "
7078926,Firebase,"Short, Horror, Sci-Fi           "
7737786,Greenland,"Action, Drama, Thriller           "
14123284,Havoc,"Action, Thriller           "
9620288,King Richard,"Biography, Drama, Sport           "
7078780,Zygote,"Short, Horror, Sci-Fi           "
323298,The Mother,"Drama, Romance           "
7846844,Enola Holmes,"Action, Adventure, Crime           "
1161864,The Rite,"Drama, Horror, Mystery           "
5715874,The Killing of a Sacred Deer,"Drama, Horror, Mystery           "
9114286,Black Panther: Wakanda Forever,"Action, Adventure, Drama           "
6402468,Blood Red Sky,"Action, Horror, Thriller           "
2231874,You Belong to Me,"Drama, Mystery, Thriller           "
6673612,Dolittle,"Adventure, Comedy, Family           "
6565702,Dark Phoenix,"Action, Adventure, Sci-Fi           "
6902332,The Marksman,"Action, Drama, Thriller           "
6513120,Fighting with My Family,"Biography, Comedy, Drama           "
8633478,Run,"Mystery, Thriller           "
11260832,Bellbottom,"Action, Thriller           "
10230994,베킷,"Action, Crime, Drama           "
2070649,Do-ga-ni,Drama           
6450804,Terminator: Dark Fate,"Action, Adventure, Sci-Fi           "
10962368,Things Heard & Seen,"Drama, Horror, Mystery           "
6127004,Paradise Hills,"Fantasy, Sci-Fi, Thriller           "
1029234,Martyrs,Horror           
14757872,Midnight,Thriller           
7510346,The Turning,"Drama, Horror, Mystery           "
10925852,A Mouthful of Air,Drama           
14460998,Blush,"Animation, Short, Sci-Fi           "
1869347,Crooked House,"Crime, Drama, Mystery           "
7979580,The Mitchells vs the Machines,"Animation, Adventure, Comedy           "
10037014,Fear of Rain,"Drama, Horror, Thriller           "
4003440,The House That Jack Built,"Crime, Drama, Horror           "
4916630,Just Mercy,"Biography, Crime, Drama           "
10366514,Eiffel,"Biography, Drama, History           "
10370710,사랑할 땐 누구나 최악이 된다,"Comedy, Drama           "
5638642,The Ritual,"Horror, Mystery, Thriller           "
5774060,Underwater,"Action, Horror, Sci-Fi           "
7392014,Falling for Figaro,"Comedy, Romance           "
3794354,Sonic the Hedgehog,"Action, Adventure, Comedy           "
10986222,C'mon C'mon,Drama           
11762434,Cosmic Sin,"Action, Adventure, Sci-Fi           "
6105098,The Lion King,"Animation, Adventure, Drama           "
1489887,Booksmart,Comedy           
10640346,Babylon,Drama           
2850386,크루즈 패밀리: 뉴 에이지,"Animation, Adventure, Comedy           "
9130508,Cherry,"Crime, Drama           "
11656220,Midnight in the Switchgrass,"Action, Crime, Thriller           "
15198608,사냥감,"Adventure, Drama, Thriller           "
8886670,아버지는 산을 움직인다,"Drama, Thriller           "
5164214,Ocean's Eight,"Action, Comedy, Crime           "
4477536,Fifty Shades Freed,"Drama, Romance, Thriller           "
8009428,Hustle,"Comedy, Drama, Sport           "
2935510,Ad Astra,"Adventure, Drama, Mystery           "
5363618,사운드 오브 메탈,"Drama, Music           "
7556122,The Old Guard,"Action, Adventure, Fantasy           "
2023587,Mama,"Fantasy, Horror, Thriller           "
1086064,Bill & Ted Face the Music,"Adventure, Comedy, Music           "
6412452,The Ballad of Buster Scruggs,"Comedy, Drama, Musical           "
8368406,Vivarium,"Comedy, Horror, Mystery           "
8663516,Child's Play,"Drama, Horror, Sci-Fi           "
7347846,The Lodge,"Drama, Horror, Mystery           "
2737304,Bird Box,"Horror, Sci-Fi           "
7653254,Marriage Story,"Comedy, Drama, Romance           "
2397461,Clifford the Big Red Dog,"Animation, Adventure, Comedy           "
6048922,Greyhound,"Action, Drama, History           "
5439812,Zola,"Comedy, Crime, Drama           "
6108178,Disobedience,"Drama, Romance           "
8613070,Portrait de la jeune fille en feu,"Drama, Romance           "
3833480,The Outpost,"Action, Drama, History           "
1226837,Beautiful Boy,"Biography, Drama           "
3661210,The Dig,"Biography, Drama, History           "
5814060,The Nun,"Horror, Mystery, Thriller           "
8372298,Swallow,"Drama, Mystery, Thriller           "
8545482,존 414,"Sci-Fi, Thriller           "
9340860,Let Him Go,"Crime, Drama, Thriller           "
12763920,Daman akeseo guhasoseo,"Action, Crime, Thriller           "
5083738,The Favourite,"Biography, Comedy, Drama           "
3829266,The Predator,"Action, Adventure, Sci-Fi           "
6718170,Untitled Super Mario Project,"Animation, Adventure, Comedy           "
7557108,Saint Maud,"Drama, Horror, Thriller           "
2101441,Spring Breakers,"Crime, Drama           "
9419056,The Unholy,"Drama, Horror, Mystery           "
13429362,In the Earth,"Horror, Sci-Fi, Thriller           "
8688634,21 Bridges,"Action, Crime, Thriller           "
4701182,Bumblebee,"Action, Adventure, Sci-Fi           "
8956324,Warning,"Sci-Fi, Thriller           "
15239678,Dune 2,"Action, Adventure, Drama           "
10521092,더 포가튼 배틀,"Drama, War           "
7959026,The Mule,"Crime, Drama, Thriller           "
11742798,저승까지 파티피플!,"Comedy, Drama, Fantasy           "
3797512,Barb and Star Go to Vista Del Mar,Comedy           
4530422,Overlord,"Action, Horror, Sci-Fi           "
5220122,Hotel Transylvania 3: Summer Vacation,"Animation, Adventure, Comedy           "
499097,Without Remorse,"Action, Thriller, War           "
13914000,Republic,"Drama, Thriller           "
14121726,Jeepers Creepers: Reborn,"Horror, Mystery, Thriller           "
9686708,The King of Staten Island,"Comedy, Drama           "
10687506,The Electrical Life of Louis Wain,"Biography, Drama, History           "
7139936,A Rainy Day in New York,"Comedy, Romance           "
8267604,Capharnaüm,Drama           
15112934,Taking the Reins,"Comedy, Drama, Romance           "
8241000,Extinct,"Animation, Adventure, Comedy           "
14940196,"Rise and Shine, Benedict Stone",Drama           
11024272,The Babysitter: Killer Queen,"Comedy, Horror           "
6987770,Destination Wedding,"Comedy, Drama, Romance           "
14033502,배드 럭 뱅잉,"Comedy, Drama           "
11681282,매드 위민스 볼,"Drama, Thriller           "
14156154,Chal Mera Putt 3,Comedy           
6998518,Mandy,"Horror, Mystery, Thriller           "
6506264,Tides,"Sci-Fi, Thriller           "
10539172,While We Sleep,Horror           
9243946,El Camino: A Breaking Bad Movie,"Action, Crime, Drama           "
4857264,Contratiempo,"Crime, Drama, Mystery           "
5503686,Hustlers,"Comedy, Crime, Drama           "
6823368,Glass,"Drama, Sci-Fi, Thriller           "
1502397,Bad Boys for Life,"Action, Comedy, Crime           "
1070874,The Trial of the Chicago 7,"Drama, History, Thriller           "
13717980,Kin,"Crime, Drama, Thriller           "
4815122,Time Trap,"Action, Adventure, Mystery           "
3440298,Descendants,"Comedy, Family, Fantasy           "
10059518,Unhinged,"Action, Thriller           "
1655389,Blonde,"Biography, Drama, Romance           "
6467266,Sing 2,"Animation, Adventure, Comedy           "
13507778,No Man of God,"Biography, Crime, Drama           "
6924650,Midway,"Action, Drama, History           "
1634106,Bloodshot,"Action, Drama, Sci-Fi           "
5691670,Under the Silver Lake,"Crime, Drama, Mystery           "
7830014,What Breaks the Ice,Drama           
8580274,Eurovision Song Contest: The Story of Fire Saga,"Comedy, Music           "
4334266,The Bad Batch,"Action, Horror, Mystery           "
1655441,The Age of Adaline,"Drama, Fantasy, Romance           "
6857128,Unaired Game of Thrones Prequel Pilot,Fantasy           
5078852,Lansky,"Biography, Crime, Drama           "
6882604,Archive,"Drama, Mystery, Sci-Fi           "
12618926,Madres paralelas,Drama           
9071322,Dark Waters,"Biography, Drama, History           "
6910282,베르히만 아일랜드,Drama           
7050946,American Traitor: The Trial of Axis Sally,Drama           
3766354,The Equalizer 2,"Action, Crime, Thriller           "
1389072,Downsizing,"Drama, Fantasy, Sci-Fi           "
1649418,The Gray Man,"Action, Thriller           "
1972591,King Arthur: Legend of the Sword,"Action, Adventure, Drama           "
5918982,Possessor,"Horror, Mystery, Sci-Fi           "
8359848,Climax,"Drama, Horror, Music           "
14039582,드라이브 마이 카,Drama           
7401588,Instant Family,"Comedy, Drama           "
5420210,The Comeback Trail,"Comedy, Crime           "
1833116,The Informer,"Action, Crime, Drama           "
11819890,Pokémon the Movie: Secrets of the Jungle,"Animation, Action, Adventure           "
6341832,Oxygène,"Drama, Fantasy, Sci-Fi           "
3908142,The Love Witch,"Comedy, Horror, Romance           "
11169050,슈퍼노바,"Drama, Romance           "
11138512,The Northman,"Action, Adventure, Drama           "
8399288,Memoria,Drama           
5308322,Happy Death Day,"Comedy, Horror, Mystery           "
15398776,Oppenheimer,"Biography, Drama, History           "
9471660,Distancia de rescate,"Drama, Horror, Mystery           "
13109952,트립,"Action, Comedy, Horror           "
8310474,Bruised,"Drama, Sport           "
10360104,Silent Hours,Thriller           
11738830,The Beta Test,"Horror, Thriller           "
14315584,작전명 히아신스,"Crime, Drama           "
12528166,Out of Death,"Crime, Thriller           "
8615822,Occupation: Rainfall,"Action, Sci-Fi           "
8709338,Hard Luck Love Song,"Drama, Music, Romance           "
11378876,The Blazing World,"Adventure, Comedy, Fantasy           "
11456054,Run Hide Fight,"Crime, Drama, Thriller           "
11123012,The Secret of Sinchanee,Horror           
6550808,The Cleaner,"Crime, Drama, Mystery           "
14810692,Mogadisyu,"Action, Drama, Thriller           "
4651466,조 벨,"Biography, Drama           "
7979142,The Night Clerk,"Crime, Drama, Mystery           "
6802400,Coming 2 America,Comedy           
4876134,미스피츠,"Action, Adventure, Thriller           "
8508734,His House,"Drama, Horror, Thriller           "
9410034,The Last Bus,Drama           
12877640,A Classic Horror Story,"Drama, Horror, Mystery           "
9264728,What Lies Below,"Horror, Mystery, Sci-Fi           "
11892916,Security,Thriller           
9691136,Shadow in the Cloud,"Action, Horror, War           "
7939766,I'm Thinking of Ending Things,"Drama, Thriller           "
10329614,Censor,"Horror, Mystery           "
10618286,Mank,"Biography, Comedy, Drama           "
8784956,Ava,"Action, Crime, Drama           "
10339052,베스트셀러,"Comedy, Drama           "
8652818,Gekijouban Violet Evergarden,"Animation, Drama, Fantasy           "
13223248,Queen of the Amazon,"Action, Drama           "
7153488,Army of One,Action           
8850222,Busanhaeng 2: Bando,"Action, Horror, Thriller           "
8165192,Nou fo,"Action, Adventure, Crime           "
6842770,Wild Mountain Thyme,"Comedy, Drama, Romance           "
8893974,Passing,Drama           
12592252,Songbird,"Drama, Sci-Fi, Thriller           "
1838556,Honest Thief,"Action, Crime, Drama           "
7550000,Project Power,"Action, Crime, Sci-Fi           "
9203694,Stowaway,"Drama, Sci-Fi, Thriller           "
11161474,Pieces of a Woman,Drama           
6992978,수베니어: 파트 II,Drama           
13160412,Father of the Bride Part 3 (ish),"Short, Family           "
10065694,Antebellum,"Drama, Horror, Mystery           "
8376234,Peter Rabbit 2: The Runaway,"Animation, Adventure, Comedy           "
10620868,#Saraitda,"Action, Drama, Horror           "
4685762,The Craft: Legacy,"Drama, Fantasy, Horror           "
9731682,Crisis,"Drama, Thriller           "
2235695,Rebecca,"Drama, Mystery, Romance           "
6857376,Palmer,Drama           
3612126,The Grudge,"Fantasy, Horror           "
983946,Fantasy Island,"Action, Adventure, Fantasy           "
10530176,Kol,"Crime, Horror, Mystery           "
9179096,Minamata,Drama           
9598214,Naked Singularity,"Comedy, Crime, Drama           "
7146812,Onward,"Animation, Adventure, Comedy           "
10418662,Awake,"Action, Adventure, Drama           "
9820556,Breach,"Action, Horror, Sci-Fi           "
13067292,Rogue Hostage,"Action, Thriller           "
6587640,Trolls World Tour,"Animation, Adventure, Comedy           "
11140488,The Wolf of Snow Hollow,"Comedy, Horror, Mystery           "
8482584,12 Mighty Orphans,"History, Sport           "
9866072,Holidate,"Comedy, Romance           "
10121392,Thunder Force,"Action, Adventure, Comedy           "
7983894,Ammonite,"Biography, Drama, History           "
5114840,Six Minutes to Midnight,"Drama, Thriller           "
14219522,Dying Is Easy,"Short, Action           "
8980602,The Kid Detective,"Comedy, Drama, Mystery           "
9568230,Night Raiders,Sci-Fi           
10023286,더 휴먼스,Drama           
10600398,We Can Be Heroes,"Action, Comedy, Drama           "
9143112,Falling,Drama           
12838766,Seungriho,"Action, Adventure, Drama           "
13651628,용과 주근깨 공주,"Animation, Adventure, Drama           "
7711170,Alone,"Drama, Horror, Mystery           "
12229370,Mothering Sunday,"Drama, Romance           "
10539608,The Midnight Sky,"Drama, Fantasy, Sci-Fi           "
10229558,The Dark and the Wicked,Horror           
4733624,Fatherhood,"Comedy, Drama           "
5797184,Escape from Pretoria,Thriller           
9738716,The World to Come,"Drama, Romance           "
11317142,Shiva Baby,"Comedy, Drama           "
9076562,Irresistible,"Comedy, Drama           "
8201852,You Should Have Left,"Horror, Thriller           "
5932368,Vanquish,Thriller           
9196192,Mignonnes,Drama           
3907584,All the Bright Places,"Drama, Romance           "
6199572,Capone,"Biography, Crime, Drama           "
12163074,The Resort,Horror           
13820428,Witnesses,"Action, Adventure, Drama           "
10895576,Mimi,"Comedy, Drama           "
12636872,Karen,"Crime, Drama, Thriller           "
9314984,The Power,Horror           
13143964,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,Comedy           
5562070,Wish Dragon,"Animation, Adventure, Comedy           "
12829958,The Old Ways,"Drama, Fantasy, Horror           "
9714030,France,"Comedy, Drama           "
7504726,The Call of the Wild,"Adventure, Drama, Family           "
8004664,Come Play,"Drama, Horror, Mystery           "
7178640,Superintelligence,"Comedy, Romance, Sci-Fi           "
12483708,Doors,Sci-Fi           
4532038,The War with Grandpa,"Comedy, Drama, Family           "
8544498,The Way Back,"Drama, Sport           "
9173154,Separation,Horror           
2222052,마이 샐린저 이어,Drama           
13694628,Nitram,Thriller           
9059704,An American Pickle,Comedy           
14640242,Together,"Comedy, Drama           "
9735470,Little Fish,"Drama, Romance, Sci-Fi           "
8522006,Happiest Season,"Comedy, Crime, Drama           "
6461318,Lorelei,Drama           
3006472,Edge of the World,"Adventure, Drama           "
7524444,The House Next Door,"Action, Comedy, Horror           "
9086228,Gretel & Hansel,"Fantasy, Horror, Mystery           "
9072352,Relic,"Drama, Horror, Mystery           "
8629748,Spenser Confidential,"Action, Comedy, Crime           "
2226162,Hunter Hunter,"Horror, Thriller           "
14321910,Breast Cancer Bucket List,Drama           
12680684,È stata la mano di Dio,Drama           
3152592,Scoob!,"Animation, Adventure, Comedy           "
12783454,키싱 부스 3,"Comedy, Romance           "
11628854,사일런트 나이트,"Comedy, Drama, Horror           "
11188624,Seance,"Horror, Mystery           "
15209992,Dubai Presents: A Five-Star Mission,"Short, Action           "
10333426,Bliss,"Drama, Romance, Sci-Fi           "
12676326,Malcolm & Marie,"Drama, Romance           "
6570098,AINBO: Spirit of the Amazon,"Animation, Adventure, Comedy           "
8521876,Yes Day,"Comedy, Family           "
6772802,Hillbilly Elegy,Drama           
11384004,Love Story,Romance           
14450978,Dune World,"Action, Fantasy, Sci-Fi           "
11084896,스피릿 언테임드,"Animation, Adventure, Comedy           "
7149730,The Silencing,"Action, Crime, Thriller           "
10096842,False Positive,"Horror, Mystery, Thriller           "
10648714,Chernobyl,"Drama, History, Romance           "
10344522,Four Good Days,Drama           
13432484,Zeros and Ones,"Thriller, War           "
14821150,Vortex,Drama           
5774062,Spontaneous,"Comedy, Horror, Romance           "
1697800,Die in a Gunfight,"Action, Comedy, Crime           "
8231668,Good on Paper,"Comedy, Romance           "
10605812,A Menina que Matou os Pais,"Crime, Drama, Thriller           "
4061620,Firebird,"Drama, Romance           "
13438734,Time Is Up,Drama           
6852526,The God Committee,Thriller           
7897330,Deadly Illusions,"Drama, Thriller           "
4136456,The Virtuoso,"Action, Thriller           "
7937254,Silk Road,"Crime, Drama, Thriller           "
7134096,The Rhythm Section,"Action, Drama, Mystery           "
10003008,The Rental,"Drama, Horror, Mystery           "
11044858,Nocturne,"Horror, Mystery, Thriller           "
12137964,Anything for Jackson,Horror           
11826450,레이디 오브 더 매너,Comedy           
7270808,Freaks Out,"Fantasy, War           "
8143990,Kajillionaire,"Comedy, Crime, Drama           "
8400856,The Obscure Life of the Grand Duke of Corsica,"Comedy, Drama           "
8750570,Sergio,"Biography, Drama, History           "
5624466,Son,"Horror, Thriller           "
6432466,Moxie,"Comedy, Drama, Music           "
10279362,French Exit,"Comedy, Drama           "
11366736,Deadly Cuts,Comedy           
10334148,블라이스 스피릿,"Comedy, Fantasy, Romance           "
8461224,The Tax Collector,"Action, Crime, Drama           "
11991748,Rurôni Kenshin: Sai shûshô - The Beginning,"Action, Adventure, Drama           "
3826828,Lust Life Love,"Drama, Romance           "
9619798,The Wrong Missy,"Comedy, Romance           "
11252440,Psycho Goreman,"Comedy, Horror, Sci-Fi           "
9601220,Black Bear,"Comedy, Drama           "
10944596,Here Today,"Comedy, Drama           "
10736580,Spell,"Horror, Thriller           "
11833710,Catch the Bullet,Western           
6571548,The White Tiger,"Crime, Drama           "
9738784,Persian Lessons,"Drama, War           "
9689696,Wander,Thriller           
11881160,Gaia,"Drama, Fantasy, Horror           "
8372094,The Education of Fredrick Fitzell,"Drama, Mystery, Thriller           "
9792884,Psych 2: Lassie Come Home,"Comedy, Crime, Mystery           "
5198068,WolfWalkers,"Animation, Adventure, Family           "
10451914,Outside the Wire,"Action, Adventure, Fantasy           "
8957414,Roadhouse Romance,"Drama, Romance           "
14888874,Kimetsu no Yaiba: Natagumo Yama Hen,"Animation, Action, Fantasy           "
11240506,W lesie dzis nie zasnie nikt,"Horror, Thriller           "
6852672,Violet,Drama           
10314450,Becky,"Action, Crime, Drama           "
8689290,The Alpines,"Drama, Horror, Mystery           "
11080108,The Map of Tiny Perfect Things,"Comedy, Fantasy, Romance           "
13204490,쁘띠 마망,"Drama, Fantasy           "
15090124,Mad God,Animation           
6834916,Legacy of Lies,"Action, Thriller           "
11905962,Sputnik,"Drama, Horror, Mystery           "
6914122,Resistance,"Biography, Drama, History           "
11686490,The Deep House,"Horror, Thriller           "
10265034,Land,"Adventure, Drama           "
10612922,One Night in Miami...,Drama           
11127680,Boiling Point,"Drama, Thriller           "
11847410,The Fallout,Drama           
4779326,The Water Man,"Adventure, Drama, Family           "
8434110,Murina,Drama           
9883996,Dream Horse,"Biography, Comedy, Drama           "
6598238,Life in a Year,"Drama, Romance           "
11815960,Kolskaya sverhglubokaya,"Horror, Thriller           "
10310140,Fatman,"Action, Comedy, Fantasy           "
7923220,Inheritance,"Drama, Mystery, Thriller           "
9624766,Jiu Jitsu,"Action, Sci-Fi, Thriller           "
12708658,"Les Olympiades, Paris 13e","Comedy, Drama, Romance           "
10147910,The Maid,"Drama, Horror, Mystery           "
11737772,Chal Mera Putt 2,Drama           
11027830,Haseen Dillruba,"Crime, Drama, Mystery           "
8760280,Finding You,"Drama, Romance           "
4844150,A Babysitter's Guide to Monster Hunting,"Comedy, Family, Fantasy           "
7646322,Shookum Hills,"Horror, Thriller           "
11576124,Rogue,"Action, Horror, Thriller           "
8435002,Great White,"Horror, Thriller           "
13061914,Locked Down,"Comedy, Crime, Romance           "
8045906,Words on Bathroom Walls,"Drama, Romance           "
9373688,Settlers,"Drama, Sci-Fi, Thriller           "
8338762,The Nest,"Drama, Romance           "
2304637,Flag Day,"Drama, Thriller           "
6317656,Penguin Bloom,Drama           
6508228,Ghosts of War,"Horror, Thriller, War           "
11173160,Qismat 2,"Drama, Romance           "
13880104,해프닝,Drama           
13924672,Apache Junction,"Action, Adventure, Crime           "
8829830,Fatale,Thriller           
11286640,Nowhere Special,Drama           
9038678,East of the Mountains,"Action, Drama           "
7772582,Never Rarely Sometimes Always,Drama           
13309978,Superhost,"Horror, Thriller           "
11136276,Azor,Drama           
9606374,On the Rocks,"Comedy, Drama, Romance           "
6473066,Clouds,"Biography, Drama, Music           "
8205028,A feleségem története,"Drama, Romance           "
11892272,Las leyes de la frontera,"Action, Adventure, Crime           "
10808832,Let Them All Talk,"Comedy, Drama           "
7798990,Jason Rising: A Friday the 13th Fan Film,"Drama, Horror           "
12060172,The Mutation,"Horror, Sci-Fi, Thriller           "
9684220,Bad Trip,Comedy           
14961110,Night of the Animated Dead,"Animation, Horror           "
7638556,Come from Away,"Comedy, Drama, Musical           "
10715446,Yakuza Princess,Thriller           
2458948,Shin Evangelion Gekijôban,"Animation, Action, Drama           "
3089630,Artemis Fowl,"Adventure, Family, Fantasy           "
15174116,Dashcam,Horror           
14449392,Slumber Party Massacre,Horror           
10341034,Boîte noire,"Drama, Mystery, Thriller           "
12808182,Le dernier mercenaire,"Action, Adventure, Comedy           "
10360862,The Man Who Sold His Skin,Drama           
10525672,Serebryanye konki,"Adventure, Drama, Family           "
10719958,The Birthday Cake,"Crime, Thriller           "
8593904,Rifkin's Festival,Comedy           
15204288,존재감 없는 소녀의 고백,"Comedy, Drama           "
6456326,Monsters of Man,"Action, Sci-Fi, Thriller           "
11165716,North Hollywood,"Comedy, Drama, Sport           "
3696180,The Forgiven,Drama           
11242218,Books of Blood,"Drama, Horror, Mystery           "
10077034,Twist,"Action, Drama           "
11809034,Rurôni Kenshin: Sai shûshô - The Final,"Action, Adventure, Drama           "
920462,Lost Girls and Love Hotels,Drama           
10514222,Ma Rainey's Black Bottom,"Drama, Music           "
10151054,The Quarry,"Crime, Mystery, Thriller           "
10332588,Finding 'Ohana,"Action, Adventure, Comedy           "
10160974,Witch Hunt,"Fantasy, Horror, Thriller           "
9148706,Misbehaviour,"Comedy, Drama, History           "
14901058,Mortal Kombat Legends: Battle of the Realms,"Animation, Action, Adventure           "
12929990,Resort to Love,"Comedy, Romance           "
11777738,Ghahreman,"Drama, Thriller           "
11859012,The Girl Who Got Away,"Horror, Thriller           "
10772662,The Boy Behind the Door,"Horror, Mystery, Thriller           "
2197936,Fatima,"Drama, War           "
4798836,Bad Hair,"Comedy, Horror, Music           "
9102084,Fried Barry,"Comedy, Horror, Sci-Fi           "
4823776,The SpongeBob Movie: Sponge on the Run,"Animation, Adventure, Comedy           "
10262648,Hytti nro 6,Drama           
13648228,How It Ends,Comedy           
8430598,Shirley,"Biography, Drama, Mystery           "
9777644,Da 5 Bloods,"Adventure, Drama, War           "
4028464,De uskyldige,"Drama, Horror, Thriller           "
8633462,"쿠오바디스, 아이다","Drama, History, War           "
4106514,The Postcard Killings,"Crime, Drama, Thriller           "
7026488,Come True,"Horror, Sci-Fi           "
8338076,Queen Bees,"Comedy, Drama, Romance           "
6733874,America: The Motion Picture,"Animation, Action, Adventure           "
6060964,Man of God,"Biography, Drama           "
7978672,Black Water: Abyss,"Action, Drama, Horror           "
10702148,The Killing of Two Lovers,Drama           
14549712,Sand Dollar Cove,"Drama, Romance           "
9224288,Mainstream,"Comedy, Drama           "
9772374,Bloody Hell,"Action, Comedy, Horror           "
11285280,Together Together,Comedy           
7628504,Megan,Thriller           
11307724,John and the Hole,"Drama, Thriller           "
9387250,Skylines,"Action, Adventure, Sci-Fi           "
14775784,Grosse Freiheit,Drama           
11394332,Spree,"Comedy, Crime, Drama           "
8952968,I Am Lisa,"Horror, Thriller           "
8242084,My Spy,"Action, Comedy           "
13788842,2025: The World Enslaved by a Virus,"Adventure, Comedy, Sci-Fi           "
9806370,The Owners,"Comedy, Crime, Horror           "
13316722,Seobok,"Action, Sci-Fi, Thriller           "
14538850,Ted Bundy: American Boogeyman,Crime           
1830643,Death of Me,"Horror, Mystery, Thriller           "
13023550,Shit & Champagne,Comedy           
3111426,Lost Girls,"Crime, Drama, Mystery           "
4411584,The Secret: Dare to Dream,"Drama, Romance           "
5616176,2 Hearts,"Drama, Romance           "
12801814,Violation,"Drama, Horror           "
7084386,Blue Miracle,"Adventure, Biography, Drama           "
8639136,De Oost,"Drama, Thriller, War           "
10441822,The Nowhere Inn,"Comedy, Drama, Horror           "
8367084,Then Came You,"Comedy, Romance           "
8521718,The United States vs. Billie Holiday,"Biography, Drama, Music           "
11327514,Uncle Frank,"Comedy, Drama           "
8160834,Follow Me,"Adventure, Horror, Mystery           "
5715066,Mortal,"Action, Adventure, Drama           "
2235372,Son of the South,"Biography, Drama           "
11777040,Sa-nyang-eui si-gan,"Action, Crime, Drama           "
3986420,Trust,"Drama, Romance, Thriller           "
12800524,Encounter,"Sci-Fi, Thriller           "
10207710,The Gateway,Thriller           
9305634,Surge,Thriller           
9585676,바디 브로커,"Crime, Drama, Thriller           "
7917178,경고,"Horror, Thriller           "
7488208,Over the Moon,"Animation, Adventure, Comedy           "
6060444,The Paper Tigers,"Action, Comedy           "
10161886,The Prom,"Comedy, Drama, Musical           "
13438628,Romance in the Wilds,Romance           
14781176,Je8ileui bam,"Horror, Thriller           "
12474056,Nuevo orden,"Crime, Drama, Thriller           "
5498354,Horizon Line,"Adventure, Drama, Thriller           "
10364272,Alienated,"Romance, Sci-Fi           "
10451852,Nine Days,"Drama, Fantasy           "
3278540,A Nice Girl Like You,"Comedy, Romance           "
10832274,Swan Song,Drama           
11750282,Voces,"Drama, Horror, Mystery           "
13066182,El buen patrón,Comedy           
12851396,Trollhunters: Rise of the Titans,"Animation, Action, Adventure           "
11778118,Vicious Fun,"Comedy, Horror           "
12298506,Black Box,"Horror, Mystery, Sci-Fi           "
6588950,Senior Moment,"Comedy, Drama, Romance           "
10307724,Madame Claude,"Biography, Crime, Drama           "
7456312,The Last Thing He Wanted,"Crime, Drama, Thriller           "
10308928,Force of Nature,"Action, Crime, Drama           "
7080422,Firedrake the Silver Dragon,"Animation, Adventure, Comedy           "
9242528,The Survivor,"Biography, Drama           "
9308382,The High Note,"Drama, Music, Romance           "
12792418,Night in Paradise,"Action, Crime, Drama           "
11908982,Jakob's Wife,Horror           
9207700,Made in Italy,"Comedy, Drama, Romance           "
10896634,Long Story Short,"Comedy, Fantasy, Romance           "
13382698,Trigger Point,"Action, Mystery, Thriller           "
4439620,Redemption Day,"Action, Drama, Thriller           "
7601480,Mayor Grom: Chumnoy Doktor,"Action, Adventure           "
14973630,Swim,"Action, Horror           "
11460818,Helmet,"Comedy, Drama           "
11081050,Shorta,"Action, Crime, Drama           "
11263022,The Seventh Day,"Horror, Mystery           "
10262380,Boys from County Hell,"Comedy, Horror           "
7400998,001LithiumX,"Drama, Sci-Fi, Thriller           "
7547226,BAB,"Drama, Thriller           "
11388406,Horse Girl,"Drama, Mystery, Thriller           "
10831086,Pixie,"Comedy, Crime, Thriller           "
